Symbol,UniprotID,UniprotName,EnsemblID_gene_,EnsemblID_transcript_,EnsemblID_protein_,EntrezID,Name,ShortName,WT_0,WT_0,WT_0,WT_0,WT_0,WT_2,WT_2,WT_2,WT_2,WT_2,WT_4,WT_4,WT_4,WT_4,WT_4,WT_6,WT_6,WT_6,WT_6,WT_6,WT_8,WT_8,WT_8,WT_8,WT_8,WT_12,WT_12,WT_12,WT_12,WT_12,WT_16,WT_16,WT_16,WT_16,WT_16,WT_24,WT_24,WT_24,WT_24,WT_24,ob/ob_0,ob/ob_0,ob/ob_0,ob/ob_0,ob/ob_0,ob/ob_2,ob/ob_2,ob/ob_2,ob/ob_2,ob/ob_2,ob/ob_4,ob/ob_4,ob/ob_4,ob/ob_4,ob/ob_4,ob/ob_6,ob/ob_6,ob/ob_6,ob/ob_6,ob/ob_6,ob/ob_8,ob/ob_8,ob/ob_8,ob/ob_8,ob/ob_8,ob/ob_12,ob/ob_12,ob/ob_12,ob/ob_12,ob/ob_12,ob/ob_16,ob/ob_16,ob/ob_16,ob/ob_16,ob/ob_16,ob/ob_24,ob/ob_24,ob/ob_24,ob/ob_24,ob/ob_24
Flnc,Q8VHX6,FLNC_MOUSE,ENSMUSG00000068699,ENSMUST00000101617;ENSMUST00000065090,ENSMUSP00000064163;ENSMUSP00000099139,68794,Filamin-C,Fln2;2;1;Flnc;H1;Delta-H1;Abpl,0.739644370493502,0.795685271689108,0.744302468471177,NaN,0.833777066266568,0.744837683098138,0.799929668838182,0.45582456595199,0.982507117608428,0.67881958541977,0.760258009349704,0.792109566370085,0.921420977240622,0.895287433068804,NaN,0.806725559002855,NaN,NaN,NaN,NaN,0.871442065647691,0.918792244749174,0.830614750929049,1.01778470548087,0.628349548036834,0.94900007901927,0.855351152155943,0.757940222091109,0.721804480763198,0.914742904353612,0.844071498349694,0.913725163770253,0.744006868473257,0.727091007717677,0.851849238776799,1.01767018062328,0.875550980268871,0.87986537671903,0.886888899818606,0.786080311138913,1.02392798924285,0.889420156195635,NaN,0.837374330350024,0.907595802061772,0.896858024229314,0.810882528191636,0.757446231623146,1.06395573327947,0.959514477332823,0.801204029441322,0.740993101207335,0.793868054148003,NaN,NaN,0.870258294467901,1.09559875167022,1.19174464843588,NaN,NaN,0.875597485162997,0.931049837785328,1.00713933367155,NaN,1.15354148465368,0.868785982677006,1.08762111002714,1.0576044252252,NaN,NaN,0.874245937120346,0.803416504422564,0.921864214294928,0.782639190133804,0.933027757803067,0.858146868658428,1.07349469467651,0.935178894779688,0.872857519494558,0.749706353347312
Parva,Q9EPC1,PARVA_MOUSE,ENSMUSG00000030770,ENSMUST00000106643;ENSMUST00000033030,ENSMUSP00000102254;ENSMUSP00000033030,57342,Alpha-parvin,Actp;MNCb-0301;Parva,1.0547713413944,1.05453725833038,1.15816521042732,1.12440575215627,0.952182606490411,1.05421353469905,1.08478483907736,1.02772162713148,1.21659687043274,1.17427683742747,1.12121381051883,1.20278136230641,1.18671054573106,1.22386037535935,1.27785537081766,1.23319197284625,NaN,1.45684683694945,1.10873889149667,NaN,1.22576451327635,1.07302592793554,1.29448637337874,1.46403984285055,1.31738936808163,0.961196366729458,1.32118217489157,1.30660993568312,1.28710053216386,0.731367776171489,1.3809432068851,1.46138780395345,0.888550163631278,1.44324659114094,1.38662515183602,1.1536298502069,1.2945849909968,1.2991274449934,1.45908865578537,1.25580125969642,1.11295676187696,0.824137818532016,1.04969914288203,0.970137883609501,1.23959777848969,1.01133633741323,1.00826785479514,1.01690740197791,1.11928688630094,0.979033618472105,1.22452645883031,1.04570922121196,1.1240177020608,NaN,NaN,1.13083329935897,1.0544733710872,1.35216520865452,0.636280435400318,0.256888829904801,1.07515378495687,1.03687791166651,1.21755593445074,1.31171785962305,1.16578464103729,1.07073256533479,1.09212851255131,NaN,NaN,1.16135898092807,1.22399015823788,1.39631925835498,1.25800388111222,0.781808133423336,0.545820741608245,1.35207905888826,1.28874744207349,1.28906808235107,1.55827034590291,NaN
Hnrnpk,P61979,HNRPK_MOUSE,ENSMUSG00000021546,ENSMUST00000224182;ENSMUST00000116403;ENSMUST00000225674;ENSMUST00000176207;ENSMUST00000043269,ENSMUSP00000112104;ENSMUSP00000039269;ENSMUSP00000152935;ENSMUSP00000153253;ENSMUSP00000135354,15387,Heterogeneous nuclear ribonucleoprotein K,2;3;1;Hnrpk;Hnrnpk,0.8376126941826,0.764155183035159,0.830732756163708,0.894042930992693,0.893932941883672,0.889734067364254,0.835985386606737,0.864854188617995,0.924408753667277,0.904957223130755,0.818281206075454,0.817659533913786,0.873191773015809,1.03941365851555,0.997930006508424,0.858643898048053,0.879232326338605,1.01177780600525,0.874402465816811,1.05055869329286,0.872370224971073,0.928843980981524,0.93456382136348,1.02344332411743,0.813562491742059,0.933968442777097,0.980438496109294,0.889217235905856,1.05389897567877,1.00795609877198,1.07590546561418,1.0923074385026,1.09387611920286,0.940834222458284,0.92524143807787,0.892349702138945,0.95125695709572,1.02905176180278,0.952045215372518,0.904342138524195,0.716332581904239,0.703181256650825,0.674575532009518,0.712593355444079,0.761233539767536,0.674493744824713,0.653086969335515,0.716245825801045,0.837885587827467,0.732854644751066,0.783867047752499,0.785032046303683,0.732376441600448,0.774963910305342,0.749466075887349,0.712942337504848,0.714482019796015,0.766194963494791,0.84779661169157,0.779842070086181,0.730848119438909,0.72948426823041,0.758255259232195,0.803342919487639,0.805814027886674,0.716841648240773,0.788836611162945,0.788458343887986,0.828014466525175,0.813955802647893,0.904304148991547,0.905085647530032,0.899134360677813,0.891987423329028,0.867254597840332,0.868628544053262,0.825326955405978,0.82246014557572,0.968124332035282,0.886489968726474
As3mt,Q91WU5,AS3MT_MOUSE,ENSMUSG00000003559,ENSMUST00000003655,ENSMUSP00000003655,57344,Arsenite methyltransferase,As3mt;Cyt19,0.846651519034837,0.778261006904603,0.902273766680459,0.600667575022276,0.943539267608437,0.720486723896782,0.683438903431078,1.70188592200901,0.769235020753472,0.767983280989089,0.76243248361838,1.28494600139441,NaN,NaN,NaN,0.226466159517177,NaN,NaN,NaN,0.935524997636527,1.09666574920506,0.750853114316045,NaN,NaN,NaN,NaN,NaN,0.895526188334273,0.443053095220338,0.805587372442972,0.869899892538988,0.16269891897289,NaN,0.891233108551896,NaN,NaN,0.839557691591165,0.811950409506316,0.811520759267941,0.826419954324932,1.26229668688845,1.22070718827161,1.19961678827027,1.31628197618493,1.42168123136662,1.05039491385083,1.12342283844234,1.10654529790141,0.984432561898074,1.22405326208898,1.2600862793874,1.54259289282081,1.38902680029055,1.02118081938112,1.32323947866371,1.51607366707362,NaN,0.849977600591718,NaN,1.3355172173174,1.42036207547481,NaN,1.44293712587436,NaN,NaN,1.17713996807866,1.38277977652302,0.796552146584693,1.23533956443922,1.87362480105199,1.09088257693346,1.0251299903867,1.7563536890392,1.47697407402617,1.30419184329775,1.34947527846508,1.22177083544991,1.3044154130687,1.37958224297804,1.13236537050567
Nucb1,Q02819,NUCB1_MOUSE,ENSMUSG00000030824,ENSMUST00000211765,ENSMUSP00000147383,18220,Nucleobindin-1,Nucb;Nuc;Nucb1,0.994199943332671,1.03593021655361,1.02838379865781,1.02876924210473,1.12464796368399,1.21326109478674,1.65491422618217,1.30603695097426,1.39011505068249,1.48910731831772,1.05633409075655,1.05883928520699,1.03163003385372,1.59525000584904,1.52486655437164,1.00907758303544,1.00280129685542,NaN,1.21796012145705,1.07385874946081,0.901885221760215,0.976286599196606,0.935142363277981,1.28289740161569,1.45937330869214,1.00291812332219,0.979437201139856,1.0807983664018,1.44981892838335,0.987204741507216,1.13483915857181,1.31458134221762,1.04337863122292,1.01353623073769,1.52526786206693,0.998594982646768,0.782953757551876,1.12414596603724,0.890551877857901,0.990436514073038,1.09200242581906,0.995625951114658,0.973254119652467,1.15699632250081,1.4876684308367,0.993995010748211,0.907038245311106,1.59361451585325,1.14194019959541,1.23284746718341,0.906428247580311,1.13379986632825,0.88198321323021,1.07029061386855,1.45992269044826,1.03082742437963,1.01977552319546,1.24786209473576,1.38167849721755,1.15098484687484,0.950926398361167,0.80669355029886,0.71414393979633,1.18992274268906,1.20684746709324,1.26499112675872,1.03168518343811,1.12035874618526,1.80355292885188,1.10681773092582,1.22946166531994,1.23810263022287,1.41551069703394,1.39320452983716,1.10602696016786,0.993420095825086,1.28724427329772,1.26805659719934,1.11816947039263,1.02638700728983
Sbds,P70122,SBDS_MOUSE,ENSMUSG00000025337,ENSMUST00000026387,ENSMUSP00000026387,66711,Ribosome maturation protein SBDS,Sbds,1.11032255552095,1.03386135023928,0.955785839826138,1.20442130483557,1.32045234556419,0.961362074083807,1.02448751158496,1.11902788086001,1.15227442051602,1.03748065365776,0.943319120256459,0.961320304407444,1.09358913281114,1.09999299887922,0.951741743264082,0.918605423248173,NaN,1.0746989872716,1.28360821465471,1.11999522606737,0.866655150141132,1.00515659674153,0.906937948526903,1.19533909040158,1.23408490649929,0.892579951253461,1.06192604969691,1.15308112373446,1.09424838985433,1.1374033755272,1.20293683383748,1.06290832192887,1.07073976487541,1.01129756484551,1.18259767711713,0.958447561729639,1.11315335183327,1.04414261008724,1.14875456456733,1.04589099695104,1.22242725864279,NaN,1.31748018898564,1.70456398438366,1.34987372888,1.28569329802158,1.47679730377532,1.26244802613903,1.0709490405109,1.3122397419788,1.25821780154936,1.35302189243644,1.48772324057647,1.474844855755,NaN,1.69741563213118,1.2699173106089,1.39642743935889,1.42501012304959,1.47657323758179,1.29846565439306,1.58478121299692,1.41909941662486,1.59528702147528,1.89762055089993,1.20351387843265,1.297141260786,1.4557745191775,1.5908354183261,1.49156134094422,1.26197714297199,1.40660654920866,1.46849366296995,1.65125149235715,1.53242669565939,1.27667166350196,1.32649256957692,1.47545749089736,1.39428698537989,1.26492919590168
Rps19,Q9CZX8,RS19_MOUSE,ENSMUSG00000040952,ENSMUST00000108430;ENSMUST00000108429,ENSMUSP00000104067;ENSMUSP00000104068,20085,40S ribosomal protein S19,Rps19,1.00967281871352,1.04284546600194,1.04602004886558,1.1495203799927,1.17982790245952,1.14137949039125,1.18897275549708,1.19456482949906,1.08241150439972,1.12886740221366,1.12419543705552,1.14085880034376,1.20299253852411,1.09855196799968,1.13922478248218,1.17768327404767,1.06581024665237,1.16418189240303,1.22294088045839,1.18555425219115,1.19486142016789,1.13097695065736,1.26097880275045,1.18995172489763,1.28108653818743,1.13554759393314,1.05841283036856,1.33865124516498,1.17312379063486,1.12893124610119,1.30138786614701,1.11373118053709,1.24025683261705,1.16681767381138,1.32851562569078,1.27409416891152,1.34056934031388,1.27620005032847,1.18035550777488,1.15457133749623,0.849121033134836,1.01416738575442,0.940006994772032,0.979187238440159,1.06119052589813,0.875045769766942,0.867921037864303,1.11763263121736,0.960055464132841,0.918416229336312,1.07327654561723,0.883613717142706,0.919665173092173,0.907561116886629,0.982628717224466,0.940769083711137,0.886943192731771,1.13636404702394,1.00717135231269,0.944539508788776,0.986724488497603,1.01373115087216,0.898083831920152,1.0328152947411,1.10775951865071,1.10404390488563,1.03430062932369,1.06328603508817,1.12714728483188,1.02713120654303,1.08431085888607,1.04006155821052,1.10614681962665,1.10002079925968,1.0326793482051,1.01035320510635,1.05015407684449,0.965929714889238,1.00231689943973,1.03032662052684
Scpep1,Q920A5,RISC_MOUSE,ENSMUSG00000000278,ENSMUST00000000287,ENSMUSP00000000287,74617,Retinoid-inducible serine carboxypeptidase,Scpep1;Risc,2.44921110473608,2.64474816605829,2.65149732278631,2.22271210522623,2.17950074089643,2.15375822364,3.19423139108388,2.45982424689991,2.11767178686059,2.38293666684838,2.28895156829851,2.37473611143143,1.90115996086738,2.75697096018303,2.90349075130534,2.61638461247038,2.97534840250578,2.81121031325734,2.52494968526336,2.58764962504955,2.95462506632492,2.51089864440366,2.33410895602279,2.7986702783825,2.85782167811537,2.7877540917267,3.18336550607888,2.6147755416248,2.70182696587715,2.8896372485615,2.70807485506472,2.90108363806387,3.2834820196196,2.91148822399148,2.68337666636128,2.73904372290323,2.72678978228015,3.00998063251408,3.6064603976881,3.32386086262849,1.07939260024545,1.07193886590853,1.16878784186582,0.965417017935236,1.15834785133952,0.912148096926692,0.973043485496357,1.11305800593435,0.687518163929494,1.04713485028068,1.03587820475259,1.31487556344303,1.05749323150731,1.09052378020514,1.28064298054372,1.08487447564209,1.1040533106357,1.27319673071977,1.14352306034103,1.11659966552743,1.01262769249088,0.977455229392232,1.19578893835587,1.00732132301224,1.07457034977078,1.22149606492462,1.23498843346614,1.12738495225172,1.09916157558642,1.27005381430868,1.33714671703133,1.40822991048681,1.16234953055558,1.24418014765168,1.39451072282913,1.28780378628006,1.19929461268649,1.07130487432384,1.11302126531744,1.26694352854117
Fam234a,Q8C0Z1,F234A_MOUSE,ENSMUSG00000024187,ENSMUST00000234175;ENSMUST00000234554;ENSMUST00000234687;ENSMUST00000234262;ENSMUST00000118487;ENSMUST00000114988,ENSMUSP00000157219;ENSMUSP00000157032;ENSMUSP00000110639;ENSMUSP00000113418;ENSMUSP00000157362;ENSMUSP00000157155,106581,Protein FAM234A,Itfg3;Fam234a,1.03873215304891,0.955903581398577,1.35047915967077,1.05339691180608,1.02746390591732,1.39509942718054,1.24689925941889,1.15217631733194,0.841156177026215,1.31298046566936,1.29268492488549,1.40234372950302,1.20450483864753,1.19545928894478,0.940886958230834,1.15448206757044,1.51947042598827,1.0399392942703,1.31203885995229,1.16104910283448,0.991776513913065,1.26362178817772,1.27772169822128,1.29557168498252,1.12167748360279,1.0207505590704,1.30241145243618,1.58171324483261,1.36864402214356,1.00046450245946,1.21603410262127,1.17558368980905,1.32169668243329,1.37639689821918,1.26984297207261,1.37665291037631,1.3578443832352,1.10255367008296,1.67681559405423,1.06249378354524,0.846485028256814,0.82889633606157,NaN,0.760772550990352,NaN,0.822120315335472,1.02667696627371,NaN,0.622109769037681,0.632300709110475,0.76615521784674,0.933532111885647,0.64391263267775,0.685078914192023,0.690038472477223,NaN,0.796678162276489,0.817183551616034,0.700266326910571,0.523326394410793,0.665843854872708,0.964985574380174,0.939124523070785,0.954064023053743,0.724940186351996,1.06316418071867,0.601240586495566,0.787723427453202,1.10800069796753,1.02641243240769,0.847903197569318,1.32356242250645,NaN,1.38318819182827,0.934211235657728,1.0356832698705,NaN,0.737060405984159,0.798634200135066,0.584867961472309
Atxn10,P28658,ATX10_MOUSE,ENSMUSG00000016541,ENSMUST00000163242,ENSMUSP00000132450,54138,Ataxin-10,Atxn10;Sca10,1.07561025136201,1.24378720250296,1.09000371102313,1.10316320570836,1.12269585017349,1.52888296454829,1.47934447731623,1.34090462500814,1.3645386246495,1.35847295222655,1.07576502115166,1.08663378214874,1.18576449783498,1.48534109515259,NaN,0.96070143680651,1.14870392008711,NaN,NaN,NaN,1.15648598363416,1.03374177681067,1.10137261998707,0.960921108362389,0.988119411474791,1.0190097088983,1.4144225729439,1.42387199534572,1.2387861689813,1.02373234552627,1.30042605634262,1.13011110174984,1.29073549809908,1.08607715865742,1.34709700183288,1.70176363985671,1.30441158681042,1.1052534013153,1.2904231491047,1.21692776829071,1.05228356539455,1.07940629751929,1.18356420249991,1.34753857833874,1.5454565521204,1.28722381715474,1.07384292887091,0.9022717473103,1.13588752878,1.56938351731249,1.11015040516862,0.952483393722354,0.877936987401736,1.0838880719597,NaN,0.958024763695781,1.37656485819522,1.10622238485785,0.966419233157129,NaN,1.07130315285091,1.17692477662167,NaN,1.26436595002922,0.913388054927653,0.996896515172944,0.903796046871174,0.978313295563439,1.03090249155791,0.841141441086153,1.31893496084779,1.19178471167107,0.930498670599361,1.2358456726087,0.906791210079233,1.24477518242153,1.27883805584722,1.43707733742832,1.11645092938458,1.09187911687207
Anxa13,Q99JG3,ANX13_MOUSE,ENSMUSG00000055114,ENSMUST00000227274,ENSMUSP00000159441,69787,Annexin A13,Anxa13,NaN,NaN,NaN,NaN,1.33101358945109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.819143334040404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Cltb,Q6IRU5,CLCB_MOUSE,ENSMUSG00000047547,ENSMUST00000091609;ENSMUST00000049575,ENSMUSP00000089198;ENSMUSP00000053371,74325,Clathrin light chain B,2;3;1;Cltb,0.688154841169031,0.65137339727216,0.770718443643309,0.829132245099044,0.914363824279429,0.782579776053049,0.925244064349939,0.647509669943323,0.759913585531569,0.69275638604853,0.757867464464157,0.880686169033599,0.843876575122975,0.742087703034027,0.805314344304716,0.70490988771945,0.764941958743916,0.919184680326424,0.853667892787606,0.73035946677585,1.09368036837354,1.09379067396637,1.0279009680537,NaN,0.925261789960506,0.953208636598342,1.06596168595286,1.23360057287818,0.781990535057859,1.01331012886911,0.997985252282101,1.07709023871505,0.9806262155717,0.947094501068324,0.923523129835305,1.07160530460738,0.435489091914831,1.24536268470361,1.30044776504952,0.958439620642836,0.896583548959765,0.934032095554641,0.795010298159693,0.751426370910721,1.13154108090852,0.762841390655665,0.421647192394194,0.663517625453795,0.776826544507166,0.94948852848071,0.873492521778301,1.01837380361871,0.963833481713398,0.432119033573664,0.896451346940303,0.852234778586421,0.863873456649618,0.719375587948321,0.791486414747837,0.820568428966081,0.93828878112473,1.02652079054392,0.30981018685557,1.08491557540666,1.08987723327306,0.769758908281624,0.883109194237873,0.845457389492556,1.01182734601817,0.758018582347608,0.917590243808608,1.21350319843481,0.998588870204622,1.21952629905118,0.948409921095141,NaN,NaN,0.954674048637182,1.23968895553223,1.05141182265161
Syncrip,Q7TMK9,HNRPQ_MOUSE,ENSMUSG00000032423,ENSMUST00000069221;ENSMUST00000173801,ENSMUSP00000133649;ENSMUSP00000063744,56403,Heterogeneous nuclear ribonucleoprotein Q,2;1;Syncrip;Hnrpq;Nsap1;Nsap1l,1.19155565966474,1.01358171132913,1.11286409637575,1.10829111264063,1.12323359503902,1.07940896751214,1.16503944307302,1.0912019276686,1.14258599353056,1.08949483442804,1.18685558588411,1.31042050651408,1.13687351801853,1.04206503048337,1.04873657162142,1.2311854434396,1.12494281287631,1.05488763506588,1.06830656749765,1.19588128442969,1.46375248708717,1.1825652122928,1.29888304489072,0.996124522153528,1.16405585282484,1.08835204526327,1.15733739151903,1.11197158165554,1.1748675364065,1.19654480775435,1.11443747173146,1.12938217470676,1.10043885579619,1.14206548215822,1.1114431136506,1.03449563736675,1.16414634246348,1.25979362532551,1.18305435001502,1.16002746173937,0.925894178963499,1.05794504827029,0.87373125886209,1.12506139009057,1.11235157781762,0.984859936687255,1.02369169586688,0.938619119922171,1.05656319034948,1.12075057776617,1.06441024420449,1.02360340020558,1.05401535245373,1.02145786035339,1.06141144257295,1.06048161541729,0.944224612832291,0.917397730192093,0.940652049856716,1.07050166707789,1.08372719888347,1.08385346703253,1.03174011639592,0.938356037920815,1.03358868448041,1.03295804842397,1.08644859547252,0.914472140794965,1.02571699416366,1.00672071658231,0.813849869627261,1.13914400886786,1.04652201223973,1.16144964181544,1.01338947580088,1.29417160219605,0.8821159176228,1.09398290862259,1.1572921855197,1.10762340841434
Lmnb2,P21619,LMNB2_MOUSE,ENSMUSG00000062075,ENSMUST00000105332;ENSMUST00000179022,ENSMUSP00000100969;ENSMUSP00000136524,16907,Lamin-B2,Lmnb2;B3;B2,1.27403689540498,1.66068606118163,1.05857507883782,NaN,NaN,NaN,2.08137954082972,1.61635604833616,1.92948892134749,1.84289228413838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.43248005160639,1.78962425431215,2.16167885397588,NaN,NaN,2.38663062962207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.79768251566707,NaN,NaN,NaN,NaN,2.49860985989118,NaN,NaN,NaN,1.96352140443302,1.25026225548244,NaN,2.01755850695848,1.85314776440008,NaN,NaN,1.6382285273655,NaN,NaN,NaN,NaN,NaN
Farp1,F8VPU2,FARP1_MOUSE,ENSMUSG00000025555,ENSMUST00000026635,ENSMUSP00000026635,223254,"FERM, ARHGEF and pleckstrin domain-containing protein 1",Farp1,NaN,NaN,NaN,NaN,NaN,NaN,1.29880214224502,NaN,NaN,1.47157682914002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.12056178694919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.905177114688664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hibadh,Q99L13,3HIDH_MOUSE,ENSMUSG00000029776,ENSMUST00000031788,ENSMUSP00000031788,58875,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",Hibadh,1.76477238518759,1.78075181335466,1.80442503741887,1.19792255330252,1.42146193642132,1.92902108816956,1.71950314645651,1.34297575917705,1.44564478131492,1.37269038287499,1.73186640217982,1.74733787590691,1.60391313443809,1.63372797742336,1.47300257379314,1.8927925444216,1.73994037358678,1.46575016131396,1.37723339276547,1.41094592678365,1.91536678394292,1.93777823829848,1.53003246431987,1.35726596655151,1.38306521508004,1.75152629123327,1.92419478404838,1.34471543540942,1.48734617804888,1.30930102517529,1.39660929698915,1.31119806455055,1.56898382323352,1.52920228776633,1.25828849516958,1.85462882299567,1.74801872072318,1.85321752660174,1.69612315364482,1.8480562910827,2.01343430944533,2.14472136229724,2.03481779973726,1.72545795276087,1.52770204631805,2.07095069887164,2.15950453331658,1.68234863624714,1.6921271958739,1.55353432537225,2.3635952411486,2.84053584760147,2.13607878051906,1.7293187220751,1.8517208734418,1.84863563259385,1.89748361849429,1.90481470016922,2.05327298685796,1.45275598276018,1.8213945830495,2.09761209952407,2.00699953555242,1.60604146481202,1.67888856170283,2.29019529772122,1.84140385720674,1.6420833650216,1.75857831841729,2.23290219505891,1.39994969992178,1.48238396740107,1.9187249237407,1.65453739550584,1.48755327615235,1.98856919025472,1.96714847626675,1.69605523781502,1.44734241872219,2.24714366128218
Psmd7,P26516,PSMD7_MOUSE,ENSMUSG00000039067,ENSMUST00000044106,ENSMUSP00000041968,17463,26S proteasome non-ATPase regulatory subunit 7,Psmd7;Mov-34;Mov34,0.304955590799762,0.814287453231609,0.872679330518069,0.933039368886557,NaN,NaN,NaN,0.856954089463191,0.59772040032309,NaN,NaN,NaN,NaN,0.79363164494889,NaN,0.678621967602946,0.7817203513128,NaN,NaN,NaN,0.453212133707532,NaN,0.597129061450877,NaN,NaN,NaN,NaN,0.684566293930864,NaN,NaN,0.781484124500512,NaN,0.917335047511896,0.847079328009633,0.466057592809923,NaN,0.377460805665617,NaN,NaN,NaN,0.866758226143649,NaN,0.912420265281235,NaN,0.940025117931484,0.902643239950832,0.66122897375219,NaN,1.01049711349259,NaN,0.802275565727455,0.81910311808013,1.18338482890896,NaN,NaN,NaN,NaN,0.969548480963624,NaN,1.08977779159978,0.85937522110231,NaN,NaN,NaN,0.791052175583292,0.988600597793031,0.551359098196012,0.72798547726998,NaN,NaN,1.07336761655484,0.898723309111613,1.1292438338998,0.853771676094154,0.86369222950654,0.780129178796405,NaN,0.921228771247645,0.813837501733222,0.460817108980233
D1Pas1,P16381,DDX3L_MOUSE,ENSMUSG00000039224,ENSMUST00000045108,ENSMUSP00000035261,110957,Putative ATP-dependent RNA helicase Pl10,D1Pas1;Pl10,0.70824928229289,0.735063328881781,0.779322829182128,0.7497890565603,0.830636644491584,0.705055243467573,0.672262157242588,0.865395197401334,0.82771157291831,0.742216013220374,0.760830432807208,0.840226520307455,0.773999711580617,0.820663805191118,0.863276331944238,0.806534877297072,0.781053872418206,0.816502117946321,0.89773080067855,0.954083075360781,0.770572152092971,0.882648739462793,0.856610085887992,0.935543036054354,0.82556103027398,0.822371734631207,0.79595164070011,0.877555150144022,0.942037210948059,0.84774738350881,0.720138373862339,0.699418414501327,0.844281923832923,0.874914898714427,0.965259621928776,0.875870685075485,0.807542466031186,0.88158242442023,0.924475552364303,0.732514347866392,0.638937787681444,0.588179691747586,0.605494524385614,0.683919339012576,0.721682458389958,0.651169878693156,0.593057911753145,0.678677415331747,0.768315532507477,0.643244988659496,0.662506938258983,0.648588056098761,0.688509728284823,0.627870763409462,0.680043977177093,0.688055868354944,0.601312048433696,0.710612655393621,0.640254777878025,0.677341128266362,0.65751389774317,0.596719807156896,0.68962571169245,0.663948679745734,NaN,0.677326476049152,0.66593022364397,0.660859728051859,0.64326823397591,0.675640065454101,0.671272625108436,0.711030764866529,0.749903032527148,0.681243377593457,0.650274716925226,0.745893066356069,0.801448423808133,0.717236377250454,0.769119564708481,0.735749459415931
Ddx3y,Q62095,DDX3Y_MOUSE,ENSMUSG00000069045,ENSMUST00000091190,ENSMUSP00000088729,26900,ATP-dependent RNA helicase DDX3Y,Ddx3y;Dead2;D1Pas1-rs1,0.70824928229289,0.735063328881781,0.779322829182128,0.7497890565603,0.830636644491584,0.705055243467573,0.672262157242588,0.865395197401334,0.82771157291831,0.742216013220374,0.760830432807208,0.840226520307455,0.773999711580617,0.820663805191118,0.863276331944238,0.806534877297072,0.781053872418206,0.816502117946321,0.89773080067855,0.954083075360781,0.770572152092971,0.882648739462793,0.856610085887992,0.935543036054354,0.82556103027398,0.822371734631207,0.79595164070011,0.877555150144022,0.942037210948059,0.84774738350881,0.720138373862339,0.699418414501327,0.844281923832923,0.874914898714427,0.965259621928776,0.875870685075485,0.807542466031186,0.88158242442023,0.924475552364303,0.732514347866392,0.638937787681444,0.588179691747586,0.605494524385614,0.683919339012576,0.721682458389958,0.651169878693156,0.593057911753145,0.678677415331747,0.768315532507477,0.643244988659496,0.662506938258983,0.648588056098761,0.688509728284823,0.627870763409462,0.680043977177093,0.688055868354944,0.601312048433696,0.710612655393621,0.640254777878025,0.677341128266362,0.65751389774317,0.596719807156896,0.68962571169245,0.663948679745734,NaN,0.677326476049152,0.66593022364397,0.660859728051859,0.64326823397591,0.675640065454101,0.671272625108436,0.711030764866529,0.749903032527148,0.681243377593457,0.650274716925226,0.745893066356069,0.801448423808133,0.717236377250454,0.769119564708481,0.735749459415931
